original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Haraldsvei",,,,,,,,,,,,,,,,,,,
"Harstad",68.799943,16.5440322,"Harstad",,,,,,Troms,Harstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Haslemo, Flisa",60.6131745,12.0108926,"2270 Flisa (Flisa)",Flisa,,,2270,,Innlandet,Flisa,,Norway,1,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Haug",68.1372172,13.5272185,"8372 Haug (Haug)",Haug,,,8372,,Nordland,Haug,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Haugesund",59.46824785,5.082761213563481,"Haugesund",,,,,,Rogaland,Haugesund,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Havøysund",70.9963105,24.6609576,"9690 Havøysund - Ávanuorri (Havøysund - Ávanuorri)",Havøysund - Ávanuorri,,,9690,,Finnmark,Havøysund - Ávanuorri,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hegra",63.4641248,11.1142474,"Hegra (Hegra)",Hegra,,,,,Trøndelag,Hegra,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Heiavann i Fet",69.9480206,23.186483,"The Rock Art of Alta, Altaveien, 9512 Alta",The Rock Art of Alta,,Altaveien,9512,Hjemmeluft øvre,Finnmark,Alta,Troms og Finnmark,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Helgelandsmoen",60.110435499999994,10.229418337227909,"Helgelandsmoen, Furuhallveien, 3530 Hole",Helgelandsmoen,Helgelandsmoen Næringspark AS,Furuhallveien,3530,,Buskerud,Hole,Viken,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Helgensgt., Bergen",60.338792,5.416049,"Bergen, Vestland",,,,,,,Bergen,Vestland,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Hellesvik i Lyssøysund",60.22150295,10.369843245741478,"Kistefoss I, Kistefossveien, 3520 Jevnaker",Kistefoss I,Furumoen,Kistefossveien,3520,Kistefoss,Akershus,Jevnaker,Viken,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hellevn, Minde",,,,,,,,,,,,,,,,,,,
"Helsfyr Tbanest.",59.916892250000004,10.808616696172663,"Helsfyr Atrium, Strømsveien, 0665 Oslo",Helsfyr Atrium,Gullhaug,Strømsveien,0665,Gamle Oslo,,Oslo,,Norway,0.3969,no,,0.35720999999999997,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hemne",63.290021,9.088549,"Hemne bibliotek, Vorphaugen, 7200 Kyrksæterøra",Hemne bibliotek,Vesse,Vorphaugen,7200,Kjørse,Trøndelag,Kyrksæterøra,Trøndelag,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hemsedal",60.928243699999996,8.383486929952534,"3560 Hemsedal",,,,3560,,Buskerud,Hemsedal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Henningsvatnet",64.08725,11.85422,"Henningsvatnet, Steinkjer, Trøndelag",Henningsvatnet,,,,,,Steinkjer,Trøndelag,Norway,1,no,,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Henningvann",,,,,,,,,,,,,,,,,,,
"Henningvatnet",63.92570125,11.703714143440926,"Henningvatnet, Steinkjer, Trøndelag",Henningvatnet,,,,,Trøndelag,Steinkjer,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Henningvola",63.9322849,11.6846327,"Henningvola hytteområde, Steinkjer",Henningvola hytteområde,Henningvola hytteområde,,,,Trøndelag,Steinkjer,,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Herøysundet",59.9234537,5.798846,"5462 Herøysund (Herøysund)",Herøysund,,,5462,,Vestland,Herøysund,,Norway,0.7363636363636364,no,,0.7363636363636364,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hesjevoll, Jostedalen",61.61173,7.28289,"Hesjevoll, Luster, Vestland",Hesjevoll,,,,,,Luster,Vestland,Norway,,no,,0,,CC BY 4.0,https://www.geonames.org/datasources/
"Hessdalen, 7480 Ålen",62.84185,11.3013,"Holtalen (Ålen), Trøndelag",,Holtalen,,,,,Ålen,Trøndelag,Norway,1,no,,0.25,,,https://www.whosonfirst.org/docs/licenses/
"Hessdalen",62.7932904,11.1884916,"Hessdalen, Holtålen",Hessdalen,,,,Hessdalen,Trøndelag,Holtålen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hetlebakken, Åsane",60.471942,5.390854,"Hetlebakken snuplass, Hetlebakkvegen, 5111 Bergen",Hetlebakken snuplass,Åsane,Hetlebakkvegen,5111,Hetlebakka,Vestland,Bergen,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hetlebakken, Nyborg",60.473308,5.332746,"Nyborg, Bergen, Vestland",Nyborg,,,,Nyborg,,Bergen,Vestland,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Hetleviksåsen",,,,,,,,,,,,,,,,,,,
"Hildestad",61.3211569,7.2226944,"6879 Hildestad (Hafslo)",Hildestad,,,6879,,Vestland,Hafslo,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hinningvatn",,,,,,,,,,,,,,,,,,,
"Hisøy, Arendal",58.4356296,8.757036146692265,"Hisøy, Kolbjørnsvik, Agder",Hisøy,,,,,Agder,Kolbjørnsvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hisøy",58.4356296,8.757036146692265,"Hisøy, Kolbjørnsvik, Agder",Hisøy,,,,,Agder,Kolbjørnsvik,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hitland",60.4882412,5.2857327,"Hitland, Bergen",Hitland,Åsane,,5137,Hitland,Vestland,Bergen,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hjelestadskiftet",,,,,,,,,,,,,,,,,,,
"Hoemsetra, Eikesdal",,,,,,,,,,,,,,,,,,,
"Hof",59.530321,10.0883162,"3090 Hof (Hof)",Hof,,,3090,,Vestfold,Hof,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Høgstad, Jæren",59.3213381,9.657241542089926,"Hogstad, Opdalsveien, Opdalen",Hogstad,,Opdalsveien,,,Telemark,Opdalen,Vestfold og Telemark,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Holandsvik",,,,,,,,,,,,,,,,,,,
"Holandsvika",66.722611,13.676358,"Holandsvika, Brattland, Meløy, Nordland",Holandsvika,,,,Brattland,Nordland,Meløy,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Holdhus, Fusa kommune",60.16225,5.593431,"Bjørnafjorden (Fusa), Vestland",,Bjørnafjorden,,,,,Fusa,Vestland,Norway,0.5,no,,0.36,,,https://www.whosonfirst.org/docs/licenses/
"Holmestrand",59.5591252,10.153170199116143,"Holmestrand",,,,,,Vestfold,Holmestrand,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Holmlia",59.8370389,10.7899889,"Holmlia, Oslo",Holmlia,,,1254,Holmlia,,Oslo,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Holmlia, Oslo",59.8370389,10.7899889,"Holmlia, Oslo",Holmlia,,,1254,Holmlia,,Oslo,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Holter",60.1458281,11.0517135,"2034 Holter (Holter)",Holter,,,2034,,Akershus,Holter,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hønefoss",60.1662082,10.255486,"3510 Hønefoss",Hønefoss,,,3510,,Buskerud,Hønefoss,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hopland",61.86779,6.3133295,"6796 Hopland (Randabygda)",Hopland,,,6796,,Vestland,Randabygda,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hormindal",,,,,,,,,,,,,,,,,,,
"Hornindal",61.9743535,6.5250604,"6763 Hornindal (Grodås)",Hornindal,,,6763,,Møre og Romsdal,Grodås,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Horten",59.4101728,10.443739186052063,"Horten",,,,,,Vestfold,Horten,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Høvik",59.2415191,11.4806807,"Høvik (Høvik)",Høvik,,,,,Østfold,Høvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hovin",63.1055604,10.2241132,"7236 Hovin (Hovin)",Hovin,,,7236,,Trøndelag,Hovin,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Høybråten. Oslo",59.9453932,10.9216602,"Høybråten, Oslo",Høybråten,,,1087,Høybråten,,Oslo,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Høyjord kirke",59.366383,10.120818,"Høyjord kirke, Skjelbredveien, Høijord",Høyjord kirke,Solheim,Skjelbredveien,,Skjelbred,Vestfold,Høijord,,Norway,0.7714285714285714,no,,0.7714285714285714,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Høyjord",59.555275,10.1206389,"Høyjord, Holmestrand",Høyjord,,,3090,Høyjord,Vestfold,Holmestrand,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hullvannet (Kragerø)",58.871151499999996,9.414412261250003,"Kragerø kirke, Jøransberg, 3770 Kragerø",Kragerø kirke,Kragero,Jøransberg,3770,Biørnebyen,Telemark,Kragerø,Vestfold og Telemark,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hunder - Losna",61.3840605,10.2248278,"Losna (Losna)",Losna,,,,,Innlandet,Losna,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hurum",63.4400166,10.4791527,"Hurum, Trondheim",Hurum,Østbyen,,7060,Hurum,Trøndelag,Trondheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Husø",59.626383,7.8525882,"Huso, Vinje",Huso,,,,Huso,Telemark,Vinje,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Husøy",59.2389718,10.4635867,"3132 Husøy (Husøy)",Husøy,,,3132,,Vestfold,Husøy,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hvalsmoen",60.19173,10.291418578683196,"Hvalsmoen, Ringerike, Buskerud",Hvalsmoen,,,,,Buskerud,Ringerike,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hvam, Skedsmo",59.7830858,11.4626292,"1960 Skedsmo (Løken)",Skedsmo,,,1960,,Akershus,Løken,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Hyttbakken",63.2017781,11.1345577,"Hyttbakken, Selbu",Hyttbakken,,,,Hyttbakken,Trøndelag,Selbu,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ile",59.5171998,5.7996229,"Ile (Ile)",Ile,,,,,Rogaland,Ile,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ilseng",60.7751068,11.2220867,"2344 Ilseng (Ilseng)",Ilseng,,,2344,,Innlandet,Ilseng,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Innbygda, Trysil",61.315145,12.2638609,"Trysil (Trysil)",Trysil,,,,,Innlandet,Trysil,,Norway,1,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ivedalsvann",,,,,,,,,,,,,,,,,,,
"Jægervannet",,,,,,,,,,,,,,,,,,,
"Jakobsli",63.4158236,10.493695,"Jakobsli, Trondheim",Jakobsli,Østbyen,,7059,Jakobsli,Trøndelag,Trondheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Jar",59.9241194,10.6180722,"Jar, Bærum",Jar,,,1358,Jar,Akershus,Bærum,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Jaren",60.3925694,10.5617639,"2770 Jaren (Jaren)",Jaren,,,2770,,Innlandet,Jaren,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Jarer",,,,,,,,,,,,,,,,,,,
"Jegerveien",58.8949953,5.7196136,"Jegerveien, 4035 Stavanger",Jegerveien,Hinna,Jegerveien,4035,Godeset,Rogaland,Stavanger,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Jeløy",59.4641086,10.644452991295339,"Jeløy, Moss, Østfold",Jeløy,,,,,Østfold,Moss,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Jevnaker",60.28255445,10.408457856495165,"3520 Jevnaker",,,,3520,,Akershus,Jevnaker,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Jørstadmoen",61.1455355,10.3848109,"2625 Jørstadmoen (Jørstadmoen)",Jørstadmoen,,,2625,,Innlandet,Jørstadmoen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kågsund, Skjervøy",,,,,,,,,,,,,,,,,,,
"Kalandseid, Bergen",60.338792,5.416049,"Bergen, Vestland",,,,,,,Bergen,Vestland,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Kalandseidet, Bergen",60.3943055,5.3259192,"Bergen",,,,,,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kjeller flyplass",59.96985165,11.035775502818932,"Kjeller Airport, Fetveien, 2007 Kjeller",Kjeller Airport,,Fetveien,2007,Volla,Akershus,Kjeller,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kjellmyra, Gjeåsen",60.65,12.03333,"Asnes (Kjellmyra), Innlandet",,Asnes,,,,,Kjellmyra,Innlandet,Norway,,no,,0,,,https://www.whosonfirst.org/docs/licenses/
"Kjellmyra",60.6464832,12.038723,"2280 Kjellmyra (Kjellmyra)",Kjellmyra,,,2280,,Innlandet,Kjellmyra,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kjerringvik",59.0412286,10.2260649,"Kjerringvik (Kjerringvik)",Kjerringvik,,,,,Vestfold,Kjerringvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kjøpsvik",68.0973005,16.3786373,"8590 Gásluokta - Kjøpsvik (Gásluokta - Kjøpsvik)",Gásluokta - Kjøpsvik,,,8590,,Nordland,Gásluokta - Kjøpsvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kløfta",60.0740687,11.1380487,"2040 Kløfta (Kløfta)",Kløfta,,,2040,,Akershus,Kløfta,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Klokkarstua, Hurum",63.4400166,10.4791527,"Hurum, Trondheim",Hurum,Østbyen,,7060,Hurum,Trøndelag,Trondheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Købehavngata, Oslo 5",,,,,,,,,,,,,,,,,,,
"Kolbotn",59.8106447,10.7999058,"1410 Kolbotn (Kolbotn)",Kolbotn,,,1410,,Akershus,Kolbotn,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"kollåsen, Ulset i Åsane",,,,,,,,,,,,,,,,,,,
"Kolstad",63.8233008,11.8946594,"Kolstad (Kolstad)",Kolstad,,,,,Trøndelag,Kolstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Komsafjellet, 9501 Alta",69.97585,23.276,"Komsafjellet, 9501 Alta",Komsafjellet,,,9501,,,Alta,Troms og Finnmark,Norway,1,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Kongensgt, Trondheim",63.41247,10.41322,"Trondheim (Trondheim), Trøndelag",,Trondheim,,,,,Trondheim,Trøndelag,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Kongsvinger",60.1899109,12.216023065279844,"Kongsvinger",,,,,,Innlandet,Kongsvinger,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Konnerud",59.717884,10.1489244,"3032 Konnerud (Konnerud)",Konnerud,,,3032,,Buskerud,Konnerud,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Korneset, Fanafjorden",62.17283,11.85045,"Korneset, Engerdal, Innlandet",Korneset,,,,,,Engerdal,Innlandet,Norway,,no,,0,,CC BY 4.0,https://www.geonames.org/datasources/
"Korsnes, Storjord",62.2683574,7.3618051,"Korsnes, Fjord",Korsnes,,,,Korsnes,Møre og Romsdal,Fjord,,Norway,0.25004699999999996,no,,0.25004699999999996,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kr. sand.",59.4840165,6.2508666,"Sand (Sand)",Sand,,,,,Rogaland,Sand,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kragerø",58.8696217,9.4142145,"Kragerø",,,,,,Telemark,Kragerø,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kråkstad",63.1919421,11.1264126,"Kråkstad (Kråkstad)",Kråkstad,,,,,Trøndelag,Kråkstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kristianlyst skole",58.937698,5.734768,"Kristianslyst skole, Skolevollen, 4018 Stavanger",Kristianslyst skole,Stavanger,Skolevollen,4018,Hillevåg,Rogaland,Stavanger,Rogaland,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kristianlyst ungdomsskole",59.821337,10.633182,"Alværn ungdomsskole, 1453 Nesodden",,,Alværn ungdomsskole,1453,Alværn,Akershus,Nesodden,Viken,Norway,,no,,0.5516129032258065,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kristiansand",58.085627599999995,7.93185802875815,"Kristiansand",,,,,,Agder,Kristiansand,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kristiansund",63.216819400000006,7.545258996501891,"Kristiansund",,,,,,Møre og Romsdal,Kristiansund,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Krokeide",60.2271889,5.2971472,"5244 Krokeide (Bergen)",Krokeide,,,5244,,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kronåsen",,,,,,,,,,,,,,,,,,,
"Kvaløya",67.6749889,14.6837584,"Kvaløya, Steigen, Nordland",Kvaløya,,,,,Nordland,Steigen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kvesjøen i Lierne",64.49395369999999,13.859257620855981,"Kvesjøen, Lierne, Trøndelag",Kvesjøen,,,,,Trøndelag,Lierne,,Norway,1,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kvinesdal",58.51813075,6.9539610197038755,"Kvinesdal",,,,,,Agder,Kvinesdal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Kvinnherad",59.95317235,6.032514050433982,"Kvinnherad",,,,,,Vestland,Kvinnherad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lade postkontor",69.2299015,17.98164661538462,"Finnsnes Postkontor, Smørhusbakken, 9300 Finnsnes",Finnsnes Postkontor,Lia,Smørhusbakken,9300,Luneborg,Troms,Finnsnes,Troms og Finnmark,Norway,,no,,0.7285714285714286,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lærdalsøyri",61.0987561,7.4825328,"6887 Lærdalsøyri (Lærdalsøyri)",Lærdalsøyri,,,6887,,Vestland,Lærdalsøyri,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Laksevåg",60.3876083,5.2925722,"Laksevåg, Bergen",Laksevåg,Laksevåg,,5160,Laksevåg,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lambertsetervn.",,,,,,,,,,,,,,,,,,,
"Landås",58.4919008,7.8404775,"Landås (Landås)",Landås,,,,,Agder,Landås,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Landåstorget",60.36306735,5.368570269958768,"Landåstorget, Landås, Bergen, Vestland",Landåstorget,Årstad,,,Landås,Vestland,Bergen,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Landfalløya",59.7490961,10.1688641,"Landfalløya, Bragernes, Drammen",Landfalløya,Bragernes,,3022,,Buskerud,Drammen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Larkollen",59.330383,10.6702747,"1560 Larkollen (Larkollen)",Larkollen,,,1560,,Østfold,Larkollen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Larvik",59.0967308,10.021929959972812,"Larvik",,,,,,Vestfold,Larvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lavangen",68.71698319999999,17.816274754930678,"9357 Lavangen",,,,9357,,Troms,Lavangen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Leikvikfjell",,,,,,,,,,,,,,,,,,,
"Leira i Valdres",60.9712844,9.2915438,"2920 Leira (Leira)",Leira,,,2920,,Innlandet,Leira,,Norway,0.33333333333333337,no,,0.33333333333333337,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Leira Sentrum",60.971523,9.293082,"Leira sentrum, Kongsvegen, 2920 Leira",Leira sentrum,,Kongsvegen,2920,Sylvsmedhaugen,Innlandet,Leira,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Leirsund",59.9968544,11.0874371,"2015 Leirsund (Leirsund)",Leirsund,,,2015,,Akershus,Leirsund,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Leksvik",63.6727318,10.6232322,"7120 Leksvik (Leksvik)",Leksvik,,,7120,,Trøndelag,Leksvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lena v/Gjøvik",60.676485,10.81747,"Lena-Valle videregående skole, Lena, 2850 Lena",,Ostre Toten,"Lena-Valle videregående skole, Lena",2850,,,Lena,Innlandet,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lensvik",63.5130903,9.8088303,"7316 Lensvik (Lensvik)",Lensvik,,,7316,,Trøndelag,Lensvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Levanger",63.696451800000006,11.223880440465752,"Levanger",,,,,,Trøndelag,Levanger,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Liagrenda, Ringebu",61.4385917,10.1362556,"Liagrenda (Liagrenda)",Liagrenda,,,,,Innlandet,Liagrenda,,Norway,1,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lidarheim, Åsbygda",68.11827,13.65493,"Lidarheim, Vestvagoy, Nordland",Lidarheim,,,,,,Vestvagoy,Nordland,Norway,,no,,0,,CC BY 4.0,https://www.geonames.org/datasources/
"Lier",59.84531345,10.211552530640098,"Lier",,,,,,Buskerud,Lier,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lille Breivik, Askøy",60.434167,5.179677,"Askoy (Askøy), Vestland",,Askoy,,,,,Askøy,Vestland,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Lilleakervn.",,,,,,,,,,,,,,,,,,,
"Lillebergsvingen",59.9196704,10.7982263,"Lillebergsvingen, 0662 Oslo",Lillebergsvingen,,Lillebergsvingen,0662,Valle,,Oslo,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lillehammer",61.1333408,10.426585544131413,"Lillehammer",,,,,,Innlandet,Lillehammer,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lillestrøm",59.9559239,11.0491122,"2003 Lillestrøm",Lillestrøm,,,2003,,Akershus,Lillestrøm,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lindalsberget",59.9424778,12.2620889,"Lindalsberget, Lindalen, Eidskog, Innlandet",Lindalsberget,,,,Lindalen,Innlandet,Eidskog,Innlandet,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lindås",60.7363494,5.1614412,"5955 Lindås (Lindås)",Lindås,,,5955,,Vestland,Lindås,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Linnestad i Ramnes",59.34225,10.30609,"Linnestad, Tønsberg, Vestfold og Telemark",Linnestad,,,,,,Tønsberg,Vestfold og Telemark,Norway,,no,,0,,CC BY 4.0,https://www.geonames.org/datasources/
"Lista flystasjon",58.1092899,6.5669124,"Lista fyr, Fyrveien, 4563 Vestbygd",Lista fyr,Vågsvoll,Fyrveien,4563,,Agder,Vestbygd,Agder,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ljørdalen",61.3838076,12.684371,"2425 Ljørdalen (Ljørdalen)",Ljørdalen,,,2425,,Innlandet,Ljørdalen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
