original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"8000 Bodø Lufthavn, Norway",67.264386,14.34774894210406,"Bodø Airport, Langstranda, 8003 Bodø - Bådåddjo, Norway",,Bodø Airport,Langstranda,Langstranda,8003,Nordland,Vestbyen,Bodø - Bådåddjo,,,Norway,no,0.3,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8000 Bodø, Norway",67.3094783,13.915441997137794,"Bodø, Norway",,,,,,Nordland,,Bodø,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8015 Hunstad, Norway",67.2831188,14.5361602,"Hunstad, 8022 Bodø - Bådåddjo, Norway",,Hunstad,,Hunstadmoen,8022,Nordland,Hunstad,Bodø - Bådåddjo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8065 Røstlandet, Norway",67.5243052,12.114457,"8064 Røstlandet (Røst), Norway",,Røstlandet,,,8064,Nordland,,Røst,,,Norway,no,0.3,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8066 Nordfold, Norway",67.762175,15.2269226,"8286 Nordfold (Nordfold), Norway",,Nordfold,,,8286,Nordland,,Nordfold,,,Norway,no,0.7894736842105263,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8100 Misvær, Norway",67.1188306,14.999309,"8100 Misvær - Medasværdda - Miedasvärrda (Misvær - Medasværdda - Miedasvärrda), Norway",,Misvær - Medasværdda - Miedasvärrda,,,8100,Nordland,,Misvær - Medasværdda - Miedasvärrda,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8114 Tollå, Norway",66.88038563066132,14.744861547094187,"8114 Beiarn, Norway",,Beiarn,,,8114,Nordland,,Beiarn,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8150 Ørnes, Norway",66.8730775,13.7060869,"8150 Ørnes (Ørnes), Norway",,Ørnes,,,8150,Nordland,,Ørnes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8180 Rødøy, Norway",66.65923,13.07771,"Rødøy, 8193 Rødøy, Norway",,Rødøy,,,8193,,,Rødøy,Nordland,,Norway,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"8186 Tjongsfjorden, Norway",66.6951903,13.4211242,"8186 Tjongsfjord (Tjongsfjord), Norway",,Tjongsfjord,,,8186,Nordland,,Tjongsfjord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8196 Selsøyvik, Norway",66.5744917,12.9812429,"8196 Selsøyvika (Selsøyvika), Norway",,Selsøyvika,,,8196,Nordland,,Selsøyvika,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8200 Fauske, Norway",67.2588591,15.3945952,"8200 Fauske - Fuossko, Norway",,Fauske - Fuossko,,,8200,Nordland,,Fauske - Fuossko,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8250 Rognan, Norway",67.1014386,15.3935626,"8250 Rognan - Rågno - Råggno, Norway",,Rognan - Rågno - Råggno,,,8250,Nordland,,Rognan - Rågno - Råggno,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8270 drag, Norway",68.0447107,16.0800251,"8270 Ájluokta - Drag (Ájluokta - Drag), Norway",,Ájluokta - Drag,,,8270,Nordland,,Ájluokta - Drag,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8270 Drag, Norway",68.0447107,16.0800251,"8270 Ájluokta - Drag (Ájluokta - Drag), Norway",,Ájluokta - Drag,,,8270,Nordland,,Ájluokta - Drag,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8275 Storjord, Norway",68.193552,16.025944,"Storjord E6, 8275 Fortun, Norway",,Storjord,Storjord E6,,8275,Nordland,,Fortun,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8276 Drag, Norway",68.0698387,15.9201239,"Drag E6, 8276 Hamarøy, Norway",,Drag E6,Drag E6,Solvang,8276,Nordland,,Hamarøy,,,Norway,no,0,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8276 Ulvsvåg, Norway",68.1155376,15.8656124,"8276 Ulsváhke - Ulvsvåg (Ulsváhke - Ulvsvåg), Norway",,Ulsváhke - Ulvsvåg,,,8276,Nordland,,Ulsváhke - Ulvsvåg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8280 Kjøpsvik, Norway",68.0973005,16.3786373,"8590 Gásluokta - Kjøpsvik (Gásluokta - Kjøpsvik), Norway",,Gásluokta - Kjøpsvik,,,8590,Nordland,,Gásluokta - Kjøpsvik,,,Norway,no,0.7894736842105263,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8316 Laupstad, Norway",68.3572939,14.7232319,"Laupstad, 8316 Vågan, Norway",,Laupstad,,Laupstad,8316,Nordland,,Vågan,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8333 Kleppstad, Norway",68.2558113,14.2720727,"Kleppstad, 8313 Kleppstad, Norway",,Kleppstad,Kleppstad,,8313,Nordland,,Kleppstad,,,Norway,no,0,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8357 Valberg, Norway",68.1950105,13.9407233,"Valberg, 8357 Vestvågøy, Norway",,Valberg,,Valberg,8357,Nordland,,Vestvågøy,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8372 Gravdal, Norway",68.118191,13.5532976,"8372 Gravdal (Gravdal), Norway",,Gravdal,,,8372,Nordland,,Gravdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8374 Fygle, Vestvågøy, Norway",68.1463534,13.6378846,"Fygle, Leknes, Norway",,Fygle,,Fygle,8370,Nordland,,Leknes,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8382 Napp, Norway",68.1331694,13.4319333,"8382 Napp (Napp), Norway",,Napp,,,8382,Nordland,,Napp,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8387 Fredvang, Lofoten, Norway",68.0840556,13.1666862,"8387 Fredvang (Fredvang), Norway",,Fredvang,,,8387,Nordland,,Fredvang,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8387 Fredvang, Norway",68.0840556,13.1666862,"8387 Fredvang (Fredvang), Norway",,Fredvang,,,8387,Nordland,,Fredvang,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8450 Stokmarknes, Norway",68.5670003,14.9133484,"8450 Stokmarknes, Norway",,Stokmarknes,,,8450,Nordland,,Stokmarknes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8480 Andenes, Norway",69.3218204,16.1247217,"8480 Andenes (Andenes), Norway",,Andenes,,,8480,Nordland,,Andenes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8500 Alta, Norway",69.9666046,23.2733282,"Alta, Norway",,,,,,Finnmark,,Alta,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8500 Narvik, Norway",68.28988385,17.086538711321808,"Narvik, Norway",,,,,,Nordland,,Narvik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8501 Narvik, Norway",68.28988385,17.086538711321808,"Narvik, Norway",,,,,,Nordland,,Narvik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8530 Bjerkvik, Norway",68.5491657,17.5571481,"8530 Bjerkvik - Rahkka (Bjerkvik - Rahkka), Norway",,Bjerkvik - Rahkka,,,8530,Nordland,,Bjerkvik - Rahkka,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8540 Ballangen, Norway",68.329601079,16.717689431,"8540 Narvik, Norway",,,,,8540,Nordland,,Narvik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8543 Kjeldebotnen, Norway",68.39582083154762,16.653620682539685,"8543 Narvik, Norway",,Narvik,,,8543,Nordland,,Narvik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8597 Steinklep, Norway",61.277746,8.193538,"Tyinvegen 8597, 2985 Tyinkrysset, Norway",8597,,Tyinvegen,,2985,Innlandet,,Tyinkrysset,Innlandet,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8600 Mo i Rana, Norway",66.3110969,14.1386991,"8624 Mo i Rana, Norway",,Mo i Rana,,,8624,Nordland,,Mo i Rana,,,Norway,no,0.3,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8610 Grubhei, Norway",66.3171408164306,14.214064500566572,"8610 Rana, Norway",,Rana,,,8610,Nordland,,Rana,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8616 Båsmoen, Norway",66.3346909,14.1060241,"Båsmoen, 8616 Mo i Rana, Norway",,Båsmoen,,Båsmoen,8616,Nordland,,Mo i Rana,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8650 Mosjøen, Norway",65.8446346,13.200161,"Mosjøen, Vollanvegen, 8663 Mosjøen - Mussere, Norway",,Mosjøen,Vollanvegen,Dolstad,8663,Nordland,Alfheimsjøen,Mosjøen - Mussere,Nordland,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8723 Husby, Norway",66.2256711,12.7698007,"8723 Husby (Husby), Norway",,Husby,,,8723,Nordland,,Husby,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8890 Leirfjord, Norway",66.07190635,12.887251924,"8890 Leirfjord, Norway",,,,,8890,Nordland,,Leirfjord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8960 Hommelstø, Norway",65.4073265,12.5516302,"Hommelstø (Hommelstø), Norway",,Hommelstø,,,,Nordland,,Hommelstø,,,Norway,no,0.8,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8980 Gladstad, Norway",58.6128307,8.9279966,"Gladstad, Tvedestrand, Norway",,Gladstad,,Gladstad,4900,Agder,,Tvedestrand,,,Norway,no,0.7894736842105263,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9022 Krokelvdalen, Norway",69.68323299085202,19.072467227354263,"9022 Tromsø, Norway",,Tromsø,,,9022,Troms,,Tromsø,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9050 Storsteinnes, Norway",69.2408464,19.234144,"9050 Storsteinnes (Storsteinnes), Norway",,Storsteinnes,,,9050,Troms,,Storsteinnes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9060 Lyngeidet, Norway",,,,,,,,,,,,,,,,,,,,
"9060 Lyngseidet, Norway",69.5762575,20.2190704,"9060 Lyngseidet (Lyngseidet), Norway",,Lyngseidet,,,9060,Troms,,Lyngseidet,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9092 Sørstraumen, Norway",64.482364,10.771843,"Sørstraumen bru, Norway",,,Sørstraumen bru,,,,,,,,Norway,no,0.7363636363636363,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9170 Longyearbyen, Norway",78.2231558,15.6463656,"9170 Longyearbyen, Norway",,Longyearbyen,,,9170,,,Longyearbyen,Svalbard,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9300 Finnsnes, Norway",69.2296016,17.9812966,"9300 Finnsnes, Norway",,Finnsnes,,,9300,Troms,,Finnsnes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9310 Sørreisa, Norway",69.135855297,18.140261177,"9310 Sørreisa, Norway",,,,,9310,Troms,,Sørreisa,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9330 Rossfjordstraumen, Norway",69.36347,18.30816,"Senja (Rossfjordstraumen), Troms og Finnmark, Norway",,,,,,,Senja,Rossfjordstraumen,Troms og Finnmark,,Norway,no,0.8571428571428572,1,,CC BY 4.0,https://www.geonames.org/datasources/
"9373 Botnhamn, Norway",69.5082193,17.9028281,"9373 Botnhamn (Botnhamn), Norway",,Botnhamn,,,9373,Troms,,Botnhamn,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9386 Senjahopen, Norway",69.4958812,17.4859909,"9386 Senjahopen (Senjahopen), Norway",,Senjahopen,,,9386,Troms,,Senjahopen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9400 Harstad, Norway",68.799943,16.5440322,"Harstad, Norway",,,,,,Troms,,Harstad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9425 Sandsøy, Norway",68.94811688809524,16.678897984126984,"9425 Harstad, Norway",,Harstad,,,9425,Troms,,Harstad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9500 Alta, Norway",69.9666046,23.2733282,"Alta, Norway",,,,,,Finnmark,,Alta,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9510 Elvebakken, Norway",69.970578235,23.286499984,"9510 Alta, Norway",,,,,9510,Finnmark,,Alta,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9520 Kautokeino, Camping, Norway",69.006173343,23.041872338,"9520 Kautokeino, Norway",,,,,9520,Finnmark,,Kautokeino,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9520 Kautokeino, Norway",69.006173343,23.041872338,"9520 Kautokeino, Norway",,,,,9520,Finnmark,,Kautokeino,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9540 Talvik, Norway",70.0459072,22.9584708,"Talvik, 9540 Alta, Norway",,Talvik,,Talvik,9540,Finnmark,,Alta,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9593 Breivikbotn, Norway",70.5886731,22.2871516,"Breivikbotn (Breivikbotn), Norway",,Breivikbotn,,,,Finnmark,,Breivikbotn,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9595 Sørvær, Norway",70.632223,21.9854426,"9595 Sørvær (Sørvær), Norway",,Sørvær,,,9595,Finnmark,,Sørvær,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9600 Hammerfest, Norway",70.6628361,23.6831069,"9600 Hammerfest, Norway",,Hammerfest,,,9600,Finnmark,,Hammerfest,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9680 Lillefjord, Norway",70.6975071,24.6561129,"Lillefjord - Vuotkevuotna (Lillefjord - Vuotkevuotna), Norway",,Lillefjord - Vuotkevuotna,,,,Finnmark,,Lillefjord - Vuotkevuotna,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9683 Lillefjord, Norway",70.6975071,24.6561129,"Lillefjord - Vuotkevuotna (Lillefjord - Vuotkevuotna), Norway",,Lillefjord - Vuotkevuotna,,,,Finnmark,,Lillefjord - Vuotkevuotna,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9701 Lakselv, Norway",69.4268439,19.6575223,"Lakselv, Tromsø, Norway",,Lakselv,,Lakselv,,Troms,,Tromsø,,,Norway,no,0.7777777777777778,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9710 Indre Billefjord, Norway",70.3222299,25.0568951,"Indre Billefjord Vest, 9710 Billávuotna - Indre Billefjord - Pillavuono, Norway",,Indre Billefjord Vest,,Boahkkogieddi - Koppeng,9710,Finnmark,Indre Billefjord Vest,Billávuotna - Indre Billefjord - Pillavuono,,0.6561000000000001,Norway,no,0.32805000000000006,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9800 Vadsø, Norway",70.073949255,29.758864913,"9800 Vadsø, Norway",,,,,9800,Finnmark,,Vadsø,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9820 Varangerbotn, Norway",70.1727894,28.5556913,"Vuonnabahta - Varangerbotn (Vuonnabahta - Varangerbotn), Norway",,Vuonnabahta - Varangerbotn,,,,Finnmark,,Vuonnabahta - Varangerbotn,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9930 Neiden, Norway",69.733516371,29.419319617,"9930 South Varanki, Norway",,,,,9930,Finnmark,,South Varanki,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9970 Mehamn, Norway",71.0389923,27.8517589,"9770 Mehamn (Mehamn), Norway",,Mehamn,,,9770,Finnmark,,Mehamn,,,Norway,no,0.7647058823529411,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Aarnes 3810 Gvarv, Norway",59.3877705,9.1747361,"3810 Gvarv (Gvarv), Norway",,Gvarv,,,3810,Telemark,,Gvarv,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Abelvær, Norway",64.7295772,11.1805405,"7950 Abelvær (Abelvær), Norway",,Abelvær,,,7950,Trøndelag,,Abelvær,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ådalen, Norway",59.3221972,11.5160306,"Ådalen, Norway",,Ådalen,,,,Østfold,,Ådalen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ål, Norway",60.69726555,8.503740458963836,"Ål, Norway",,,,,,Buskerud,,Ål,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ålen, Norway",62.8420377,11.2986312,"7380 Ålen (Ålen), Norway",,Ålen,,,7380,Trøndelag,,Ålen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ålesund, Norway",62.48023635,6.555073940277875,"Ålesund, Norway",,,,,,Møre og Romsdal,,Ålesund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Alhusstrand, Norway",,,,,,,,,,,,,,,,,,,,
"Alnabru, Norway",59.9287861,10.8376972,"Alnabru, Oslo, Norway",,Alnabru,,Alnabru,0582,,,Oslo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Alta, Norway",69.9666046,23.2733282,"Alta, Norway",,,,,,Finnmark,,Alta,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Alvekleiva, Norway",,,,,,,,,,,,,,,,,,,,
"Alvheim, Norway",61.5915656,11.012808,"Alvheim, Norway",,Alvheim,,,,Innlandet,,Alvheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Åmland, Norway",58.1839079,7.0076148,"Åmland (Åmland), Norway",,Åmland,,,,Agder,,Åmland,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Åmli, Norway",58.7996897,8.324120099496348,"Åmli, Norway",,,,,,Agder,,Åmli,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ammerud, Norway",59.9638929,10.8723361,"Ammerud, Oslo, Norway",,Ammerud,,Ammerud,0959,,,Oslo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Åmot, Norway",61.261177950000004,11.605205608876366,"Åmot, Norway",,,,,,Innlandet,,Åmot,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Andebu sentrum, Norway",60.7137011,9.6260786,"Andebu, Norway",,Andebu,,,,Innlandet,,Andebu,,,Norway,no,0.3969,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Andebu, Norway",59.305764,10.1757848,"3158 Andebu (Andebu), Norway",,Andebu,,,3158,Vestfold,,Andebu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Andenes, Norway",69.3218204,16.1247217,"8480 Andenes (Andenes), Norway",,Andenes,,,8480,Nordland,,Andenes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Angeltrøa, Norway",,,,,,,,,,,,,,,,,,,,
"Ankenesstrand, Norway",68.4192472,17.387231,"Ankenesstrand tannklinikk, Torgveien, 8520 Narvik, Norway",,Ankenesstrand tannklinikk,Torgveien,,8520,Nordland,Ankenes - Oŋká,Narvik,Nordland,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Arendal, Norway",58.42673005,8.94694911492874,"Arendal, Norway",,,,,,Agder,,Arendal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Aresvik, Norway",,,,,,,,,,,,,,,,,,,,
"Arna, Norway",60.4177222,5.4708944,"5261 Indre Arna (Bergen), Norway",,Indre Arna,,,5261,Vestland,,Bergen,,,Norway,no,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Arnatveit, Arna, Norway",60.4078222,5.4825222,"Arnatveit, Bergen, Norway",,Arnatveit,,Arnatveit,5262,Vestland,Arna,Bergen,,,Norway,no,0.5,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Årvoll, Norway",59.9460119,10.8139127,"Årvoll, Oslo, Norway",,Årvoll,,Årvoll,0590,,,Oslo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Årvoll, Vivestad, Norway",60.7268372,10.6908028,"Årvoll, Vestre Toten, Norway",,Årvoll,,Årvoll,2817,Innlandet,,Vestre Toten,,,Norway,no,0.3969,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Åsane, Norway",60.4724133,5.338944600558691,"Åsane, Bergen, Norway",,,,,,Vestland,Åsane,Bergen,,,Norway,no,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Åsgårdstrand, Norway",59.3491387,10.4680198,"3179 Åsgårdstrand, Norway",,Åsgårdstrand,,,3179,Vestfold,,Åsgårdstrand,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Asker, Norway",59.68126025,10.47483598845985,"Asker, Norway",,,,,,Akershus,,Asker,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Askim, Norway",59.5832224,11.1641908,"1830 Askim, Norway",,Askim,,,1830,Østfold,,Askim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Åsvang, Norway",62.5915668,11.8095403,"Åsvang (Åsvang), Norway",,Åsvang,,,,Trøndelag,,Åsvang,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Atlanteren V av Azorene, Norway",59.8676431,10.4289234,"Skaugumsåsen V, Nedre Kanonvei, 1384 Tømmervika, Norway",,Skaugumsåsen V,Nedre Kanonvei,,1384,Akershus,,Tømmervika,Viken,0.35720999999999997,Norway,no,0.35720999999999997,0.567,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Atlanterhavet, Norway",58.68856,7.12868,"Atlanterhavet, Kvinesdal, Agder, Norway",,Atlanterhavet,,,,,,Kvinesdal,Agder,,Norway,no,0,,,CC BY 4.0,https://www.geonames.org/datasources/
"Auggedal, Norway",61.1467,10.171326,"Auggedal Grendehus, Auggedalsvegen, Gausdal, Norway",,Auggedal Grendehus,Auggedalsvegen,Nyhus,,Innlandet,,Gausdal,Innlandet,,Norway,no,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Austmarka, Norway",60.1003757,12.3212407,"2224 Austmarka (Austmarka), Norway",,Austmarka,,,2224,Innlandet,,Austmarka,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Austnesfjorden, Norway",68.30146859999999,14.723552574803549,"Austnesfjorden, 8316 Vågan, Norway",,Austnesfjorden,,,8316,Nordland,,Vågan,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Avaldsnes, Norway",59.3549362,5.2785707,"4262 Avaldsnes (Avaldsnes), Norway",,Avaldsnes,,,4262,Rogaland,,Avaldsnes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bærum, Norway",59.9289639,10.499710818578329,"Bærum, Norway",,,,,,Akershus,,Bærum,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bakke i Oklungen, Norway",,,,,,,,,,,,,,,,,,,,
"Bardufoss, Norway",69.065637,18.5159237,"Bardufoss, Norway",,Bardufoss,,,,Troms,,Bardufoss,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Barkåker, Norway",59.3186085,10.3899148,"Barkåker, Tønsberg, Norway",,Barkåker,,Barkåker,3157,Vestfold,,Tønsberg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Barstad, Bindal kommune, Norway",65.2625222,12.7391952,"Barstad (Barstad), Norway",,Barstad,,,,Nordland,,Barstad,,,Norway,no,0.25,0.25,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Basberg, Norway",59.2975252,10.452212,"3114 Basberg (Tønsberg), Norway",,Basberg,,,3114,Vestfold,,Tønsberg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Båsmo, Mo i Rana, Norway",66.33450335,14.106959659689451,"Båsmo barneskole, Brakkebakken, 8616 Mo i Rana, Norway",,Båsmo barneskole,Brakkebakken,Båsmoen,8616,Nordland,Båsmobakken,Mo i Rana,,,Norway,no,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Båtsfjord, Norway",70.61427605,30.327406332272524,"9990 Båtsfjord, Norway",,,,,9990,Finnmark,,Båtsfjord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
